VendorID,lpep_pickup_datetime,PULocationID,lpep_dropoff_datetime,DOLocationID,passenger_count,velocity
2,2024-01-25 17:22:52,2,2024-01-25 17:27:04,4,1.0,22.070948571428566
2,2024-01-25 17:48:57,4,2024-01-25 18:00:46,16,1.0,20.919150126939353
2,2024-01-25 17:05:35,5,2024-01-25 17:21:57,9,1.0,11.7406433401222
2,2024-01-25 17:27:18,0,2024-01-25 17:43:30,12,1.0,14.841691111111112
2,2024-01-25 17:49:26,5,2024-01-25 17:55:08,4,1.0,18.97327157894737
2,2024-01-25 17:56:46,4,2024-01-25 18:10:40,13,1.0,17.505914244604316
2,2024-01-25 17:09:42,4,2024-01-25 17:22:25,12,2.0,13.364060602883356
2,2024-01-25 16:58:07,4,2024-01-25 17:06:25,1,1.0,11.052093975903613
2,2024-01-25 17:35:58,4,2024-01-25 17:46:06,5,1.0,12.29239302631579
2,2024-01-25 17:25:28,5,2024-01-25 18:01:53,14,2.0,15.140317180778034
2,2024-01-25 17:01:12,5,2024-01-25 17:07:19,4,1.0,22.258882397820162
2,2024-01-25 17:10:25,4,2024-01-25 17:34:22,13,1.0,13.748265720250522
2,2024-01-25 17:46:58,11,2024-01-25 17:59:12,6,1.0,17.444017765667574
2,2024-01-25 17:31:11,4,2024-01-25 17:47:07,11,1.0,8.848003179916319
2,2024-01-25 17:27:08,4,2024-01-25 17:34:32,1,1.0,12.135293513513513
2,2024-01-25 17:56:36,4,2024-01-25 18:10:55,10,1.0,11.735629522700815
2,2024-01-25 17:22:45,5,2024-01-25 17:27:18,12,1.0,22.91983120879121
2,2024-01-25 17:38:31,4,2024-01-25 17:53:29,16,1.0,16.645378530066814
2,2024-01-25 17:29:05,4,2024-01-25 17:38:31,5,1.0,14.535240424028267
2,2024-01-25 17:07:36,4,2024-01-25 17:17:55,2,1.0,12.54193240710824
2,2024-01-25 17:16:13,5,2024-01-25 17:24:38,12,1.0,6.998238891089108
2,2024-01-25 17:50:48,5,2024-01-25 17:56:53,9,1.0,20.63482520547945
1,2024-01-25 17:37:18,4,2024-01-25 17:47:27,5,1.0,14.27000985221675
2,2024-01-25 16:56:52,4,2024-01-25 17:19:05,13,1.0,11.778485401350338
2,2024-01-25 17:40:30,4,2024-01-25 17:59:44,13,1.0,10.994832374350088
2,2024-01-25 17:04:33,5,2024-01-25 17:11:48,16,1.0,11.05450096551724
2,2024-01-25 17:09:19,5,2024-01-25 17:29:10,6,1.0,15.031316675062973
2,2024-01-25 17:25:42,5,2024-01-25 17:35:08,13,1.0,16.58245738515901
2,2024-01-25 17:40:10,3,2024-01-25 18:05:00,15,1.0,16.019953610738256
1,2024-01-25 17:35:58,4,2024-01-25 17:51:41,11,1.0,10.444497136797455
1,2024-01-25 17:54:44,11,2024-01-25 18:00:37,13,1.0,13.130026062322948
2,2024-01-25 17:54:03,3,2024-01-25 18:11:47,16,1.0,8.8211192481203
2,2024-01-25 17:31:24,15,2024-01-25 17:43:45,11,1.0,27.052549311740886
2,2024-01-25 17:54:50,3,2024-01-25 18:04:28,9,1.0,13.030642214532872
2,2024-01-25 16:56:27,4,2024-01-25 17:09:10,11,1.0,10.0989776146789
2,2024-01-25 17:14:12,11,2024-01-25 17:19:15,9,1.0,16.63515801980198
2,2024-01-25 17:25:46,5,2024-01-25 17:36:37,16,1.0,13.972334377880184
2,2024-01-25 17:53:12,5,2024-01-25 18:01:46,1,1.0,14.089552529182878
2,2024-01-25 18:27:34,3,2024-01-25 18:37:07,13,1.0,16.885431204188478
1,2024-01-25 18:13:50,5,2024-01-25 18:22:40,4,0.0,17.49018566037736
2,2024-01-25 18:34:21,5,2024-01-25 18:39:23,9,1.0,27.817068874172183
2,2024-01-25 18:18:48,5,2024-01-25 18:24:36,9,1.0,18.81262965517241
2,2024-01-25 18:02:56,4,2024-01-25 18:13:05,5,1.0,6.564204532019704
2,2024-01-25 18:25:19,11,2024-01-25 18:35:41,2,1.0,13.133456334405144
1,2024-01-25 18:44:50,15,2024-01-25 18:57:29,13,1.0,37.40284268774703
2,2024-01-25 18:18:58,5,2024-01-25 18:32:08,9,1.0,11.587248
2,2024-01-25 18:58:54,3,2024-01-25 19:06:16,13,1.0,19.399464977375565
2,2024-01-25 18:35:26,4,2024-01-25 18:52:50,15,1.0,14.872521379310346
2,2024-01-25 18:04:24,4,2024-01-25 18:21:45,9,1.0,13.52402144092219
2,2024-01-25 18:24:44,5,2024-01-25 18:34:09,13,1.0,16.201638796460177
2,2024-01-25 18:54:00,3,2024-01-25 19:02:54,12,1.0,14.86379191011236
1,2024-01-25 18:12:58,5,2024-01-25 18:19:34,1,1.0,16.093400000000003
1,2024-01-25 18:42:39,5,2024-01-25 18:52:36,3,1.0,12.615931658291457
2,2024-01-25 18:42:19,5,2024-01-25 18:49:42,12,1.0,14.255192234762982
2,2024-01-25 18:55:02,12,2024-01-25 18:59:35,3,1.0,17.614314725274724
2,2024-01-25 18:59:25,4,2024-01-25 19:12:40,13,1.0,16.834303698113207
2,2024-01-25 17:59:29,4,2024-01-25 18:14:35,13,1.0,15.283401059602651
2,2024-01-25 18:29:35,11,2024-01-25 18:33:47,0,1.0,15.63358857142857
2,2024-01-25 18:35:57,0,2024-01-25 18:41:54,1,1.0,13.632056470588234
2,2024-01-25 18:55:21,11,2024-01-25 19:06:21,13,1.0,16.15192145454546
2,2024-01-25 18:28:31,5,2024-01-25 18:38:44,4,1.0,17.39032326264274
2,2024-01-25 18:17:04,5,2024-01-25 18:21:04,4,1.0,28.243916999999996
2,2024-01-25 18:31:06,1,2024-01-25 18:38:42,5,1.0,16.89807
2,2024-01-25 18:16:53,3,2024-01-25 18:22:59,13,1.0,17.254235409836067
2,2024-01-25 18:33:28,4,2024-01-25 18:44:38,5,1.0,14.873183999999998
2,2024-01-25 18:40:09,5,2024-01-25 19:02:27,10,1.0,18.013061165919286
2,2024-01-25 18:03:44,4,2024-01-25 18:20:08,12,1.0,13.129859268292684
2,2024-01-25 18:52:50,4,2024-01-25 19:16:26,14,1.0,19.598487966101697
2,2024-01-25 18:53:31,3,2024-01-25 18:59:03,12,1.0,20.940809638554214
2,2024-01-25 18:39:42,4,2024-01-25 18:52:10,3,1.0,15.413518395721924
2,2024-01-25 18:15:06,4,2024-01-25 18:27:51,16,1.0,16.888603294117647
2,2024-01-25 18:02:47,11,2024-01-25 18:16:15,4,1.0,11.472522772277228
2,2024-01-25 18:17:50,4,2024-01-25 18:28:02,1,1.0,11.833382352941175
2,2024-01-25 18:34:35,11,2024-01-25 18:39:54,1,1.0,10.533861818181817
1,2024-01-25 18:15:16,4,2024-01-25 18:23:37,1,1.0,12.720531736526947
2,2024-01-25 17:48:05,5,2024-01-25 17:55:54,12,1.0,14.329645714285714
2,2024-01-25 18:58:32,11,2024-01-25 19:05:48,1,1.0,16.078635412844037
2,2024-01-25 18:28:46,15,2024-01-25 18:41:03,13,1.0,37.34018181818182
2,2024-01-25 18:37:04,3,2024-01-25 18:41:40,9,1.0,20.99139130434783
2,2024-01-25 18:41:55,4,2024-01-25 18:56:12,3,1.0,15.21079813302217
2,2024-01-25 18:40:14,4,2024-01-25 18:55:49,15,1.0,15.552937155080212
2,2024-01-25 18:23:16,3,2024-01-25 18:46:30,6,1.0,20.323401262553798
2,2024-01-25 19:19:49,5,2024-01-25 19:29:25,1,1.0,19.21149625
2,2024-01-25 19:00:19,3,2024-01-25 19:06:34,4,1.0,24.56496576
2,2024-01-25 19:28:07,3,2024-01-25 19:36:09,1,1.0,23.79953427385892
2,2024-01-25 19:10:14,4,2024-01-25 19:27:06,13,1.0,18.148011936758895
2,2024-01-25 19:02:20,4,2024-01-25 19:11:18,2,1.0,13.353334126394053
2,2024-01-25 19:28:13,4,2024-01-25 19:33:43,2,1.0,15.625228363636364
2,2024-01-25 19:42:00,2,2024-01-25 19:48:40,1,1.0,17.6705532
2,2024-01-25 20:01:30,0,2024-01-25 20:06:52,1,1.0,16.55321142857143
2,2024-01-25 18:58:10,1,2024-01-25 19:05:35,6,1.0,17.836550292134834
1,2024-01-25 19:54:40,5,2024-01-25 20:14:10,10,1.0,16.83617230769231
2,2024-01-25 19:13:23,5,2024-01-25 19:21:47,4,1.0,23.56533571428571
1,2024-01-25 19:32:11,5,2024-01-25 19:39:19,16,1.0,13.536504672897196
2,2024-01-25 19:30:34,5,2024-01-25 19:35:30,4,1.0,33.27419189189189
2,2024-01-25 20:01:43,5,2024-01-25 20:06:10,4,1.0,28.859625168539324
2,2024-01-25 19:21:54,5,2024-01-25 19:27:33,13,2.0,20.508403539823007
2,2024-01-25 19:26:44,4,2024-01-25 19:37:53,8,1.0,43.647032825112106
2,2024-01-25 19:08:53,4,2024-01-25 19:23:10,16,1.0,14.399555565927654
2,2024-01-25 19:35:51,5,2024-01-25 19:47:06,2,1.0,25.2344512
2,2024-01-25 19:39:58,5,2024-01-25 19:44:54,13,1.0,17.615748648648648
2,2024-01-25 19:01:52,3,2024-01-25 19:07:04,12,1.0,21.540396923076923
2,2024-01-25 19:37:33,5,2024-01-25 19:41:09,12,1.0,24.944770000000002
2,2024-01-25 19:52:31,3,2024-01-25 20:02:29,16,2.0,14.048084949832775
2,2024-01-25 19:29:43,11,2024-01-25 19:40:00,12,1.0,19.437279870340355
2,2024-01-25 19:23:40,4,2024-01-25 19:30:40,5,1.0,20.277684
2,2024-01-25 19:10:43,3,2024-01-25 19:12:46,9,1.0,35.326975609756104
2,2024-01-25 19:24:17,4,2024-01-25 19:28:46,5,1.0,20.03000118959108
2,2024-01-25 18:55:28,4,2024-01-25 19:04:03,2,4.0,16.199647689320386
2,2024-01-25 19:15:21,4,2024-01-25 19:23:41,12,1.0,18.07610688
2,2024-01-25 19:29:15,4,2024-01-25 19:39:07,16,1.0,20.160245675675675
2,2024-01-25 19:58:28,4,2024-01-25 20:02:28,5,1.0,23.657298
2,2024-01-25 19:37:16,1,2024-01-25 19:44:56,2,1.0,10.327764521739132
1,2024-01-25 19:12:07,4,2024-01-25 19:25:26,9,1.0,14.502187734668336
2,2024-01-25 19:35:56,3,2024-01-25 19:44:27,16,1.0,12.925110293542073
2,2024-01-25 19:08:21,15,2024-01-25 19:24:41,13,1.0,29.914017795918365
2,2024-01-25 19:38:32,4,2024-01-25 19:47:36,9,1.0,17.892074117647056
2,2024-01-25 20:24:22,5,2024-01-25 20:29:35,16,1.0,16.288783130990414
2,2024-01-25 20:36:53,5,2024-01-25 20:44:27,12,1.0,17.4829622907489
2,2024-01-25 20:47:56,4,2024-01-25 20:59:59,6,1.0,16.106755518672195
2,2024-01-25 20:49:47,5,2024-01-25 20:54:27,1,1.0,27.31279885714286
2,2024-01-25 20:47:41,5,2024-01-25 20:51:48,4,1.0,26.036124048582998
2,2024-01-25 20:20:06,11,2024-01-25 20:29:07,1,1.0,12.743830979667282
2,2024-01-25 20:36:00,0,2024-01-25 20:40:22,11,1.0,15.258017404580151
2,2024-01-25 20:44:29,11,2024-01-25 20:54:38,13,1.0,20.358547389162563
2,2024-01-25 20:09:43,5,2024-01-25 20:18:45,9,1.0,15.499547601476014
2,2024-01-25 20:17:39,5,2024-01-25 20:21:41,4,1.0,25.855842644628098
2,2024-01-25 20:34:35,1,2024-01-25 20:43:38,6,1.0,19.845562872928177
2,2024-01-25 20:45:27,5,2024-01-25 20:51:00,13,1.0,20.18199351351351
2,2024-01-25 20:34:25,4,2024-01-25 20:49:44,15,1.0,18.786724178454843
2,2024-01-25 20:04:16,11,2024-01-25 20:16:14,16,2.0,18.23619810584958
2,2024-01-25 20:39:28,1,2024-01-25 20:43:09,4,1.0,21.234549502262446
2,2024-01-25 20:09:04,11,2024-01-25 20:15:02,13,1.0,16.66880648044693
2,2024-01-25 20:30:42,11,2024-01-25 20:40:05,2,1.0,17.288256341030195
2,2024-01-25 20:40:03,4,2024-01-25 20:48:17,2,1.0,14.54269991902834
2,2024-01-25 20:05:35,3,2024-01-25 20:12:37,13,1.0,23.06466426540284
2,2024-01-25 20:51:59,15,2024-01-25 21:02:12,11,1.0,27.88122479608483
2,2024-01-25 20:56:55,5,2024-01-25 21:03:19,11,1.0,31.080378749999998
2,2024-01-25 20:37:55,5,2024-01-25 20:41:56,12,2.0,18.99154755186722
2,2024-01-25 20:05:54,5,2024-01-25 20:15:08,4,1.0,14.954661227436823
2,2024-01-25 20:32:45,4,2024-01-25 20:39:52,1,1.0,18.588442341920377
2,2024-01-25 20:32:52,4,2024-01-25 20:42:40,10,1.0,16.553211428571426
2,2024-01-25 20:23:01,3,2024-01-25 20:26:56,12,1.0,22.68142161702128
2,2024-01-25 20:11:19,5,2024-01-25 20:15:41,12,1.0,25.208898320610686
2,2024-01-25 20:38:15,2,2024-01-25 20:45:15,1,1.0,15.035833714285715
2,2024-01-25 20:21:26,3,2024-01-25 20:41:25,14,1.0,29.765407706422017
2,2024-01-25 20:15:45,15,2024-01-25 20:28:05,2,1.0,20.042807351351353
2,2024-01-25 20:40:19,4,2024-01-25 20:50:17,12,1.0,20.151735652173915
2,2024-01-25 21:21:41,5,2024-01-25 21:27:32,16,1.0,14.360264615384615
2,2024-01-25 20:24:54,5,2024-01-25 20:31:27,12,1.0,14.889466259541985
1,2024-01-25 21:28:51,15,2024-01-25 21:40:28,13,1.0,40.72992482065997
2,2024-01-25 21:29:34,3,2024-01-25 21:36:08,16,1.0,16.763277563451776
2,2024-01-25 21:55:32,5,2024-01-25 22:06:48,16,1.0,14.82687798816568
2,2024-01-25 21:26:44,5,2024-01-25 21:42:16,15,1.0,23.87072549356223
2,2024-01-25 21:17:27,5,2024-01-25 21:24:39,2,1.0,24.542435
2,2024-01-25 21:30:10,11,2024-01-25 21:42:28,12,2.0,23.08029073170732
2,2024-01-25 21:44:51,11,2024-01-25 21:52:55,1,1.0,15.20227785123967
2,2024-01-25 21:14:20,11,2024-01-25 21:20:30,13,1.0,13.936014486486487
2,2024-01-25 21:30:52,11,2024-01-25 21:47:44,13,1.0,17.919014940711463
2,2024-01-25 21:57:40,5,2024-01-25 22:01:32,4,2.0,33.71289827586207
2,2024-01-25 20:57:45,4,2024-01-25 21:02:43,1,3.0,19.83052510067114
2,2024-01-25 21:25:59,4,2024-01-26 00:00:00,6,1.0,1.4106323990910075
2,2024-01-25 21:58:52,5,2024-01-25 22:07:11,13,1.0,19.62169250501002
2,2024-01-25 21:30:26,1,2024-01-25 21:39:48,5,1.0,17.42210775800712
2,2024-01-25 22:18:24,3,2024-01-25 22:25:21,0,1.0,20.701438273381296
2,2024-01-25 22:37:16,4,2024-01-25 22:42:42,2,1.0,15.994667484662578
2,2024-01-25 21:04:44,5,2024-01-25 21:12:08,9,1.0,17.09380054054054
2,2024-01-25 22:18:56,5,2024-01-25 22:25:10,13,1.0,19.67353604278075
2,2024-01-25 22:43:10,11,2024-01-25 22:47:03,0,1.0,13.924589871244637
2,2024-01-25 22:36:04,4,2024-01-25 22:41:15,5,1.0,25.521752025723476
2,2024-01-25 22:27:19,4,2024-01-25 22:39:14,15,1.0,27.063921902097903
2,2024-01-25 22:28:16,4,2024-01-25 22:31:53,1,1.0,21.625969769585254
2,2024-01-25 22:05:45,4,2024-01-25 22:15:30,13,4.0,27.631129846153847
2,2024-01-25 22:39:25,4,2024-01-25 22:47:07,12,3.0,22.447157922077924
2,2024-01-25 22:28:39,4,2024-01-25 22:46:03,14,1.0,24.63955034482759
2,2024-01-25 22:43:18,0,2024-01-25 22:50:25,12,1.0,26.18663775175644
2,2024-01-25 22:32:19,15,2024-01-25 22:46:36,1,1.0,23.931655729288217
2,2024-01-25 22:51:42,1,2024-01-25 23:03:27,16,1.0,21.777451914893614
2,2024-01-25 22:57:57,5,2024-01-25 23:04:37,1,2.0,17.815393800000002
2,2024-01-25 23:34:44,4,2024-01-25 23:46:25,9,1.0,19.67022128388017
2,2024-01-25 23:37:33,4,2024-01-25 23:46:00,5,3.0,18.055080710059173
2,2024-01-25 23:01:42,3,2024-01-25 23:06:06,12,1.0,23.04282272727273
2,2024-01-25 23:54:58,4,2024-01-26 00:05:34,6,1.0,17.763469811320753
2,2024-01-26 00:06:10,5,2024-01-26 00:09:11,4,1.0,27.527716243093924
2,2024-01-26 00:10:17,11,2024-01-26 00:20:30,6,1.0,17.768373768352365
2,2024-01-26 00:33:18,4,2024-01-26 00:44:32,6,2.0,19.42669175074184
2,2024-01-26 00:52:52,1,2024-01-26 01:14:52,15,1.0,17.073634363636366
2,2024-01-26 00:09:33,5,2024-01-26 00:14:10,12,1.0,15.477551480144404
2,2024-01-26 01:16:12,4,2024-01-26 01:21:13,5,3.0,27.33204677740864
2,2024-01-26 01:38:17,4,2024-01-26 01:46:14,7,2.0,43.725464150943395
2,2024-01-26 02:37:15,2,2024-01-26 02:47:05,15,1.0,18.46103918644068
2,2024-01-26 05:01:31,11,2024-01-26 05:07:45,10,2.0,15.955702459893047
1,2024-01-26 05:41:42,4,2024-01-26 05:50:45,11,1.0,21.33931491712707
2,2024-01-26 06:14:09,4,2024-01-26 06:26:02,2,1.0,17.307740701262272
2,2024-01-26 06:35:16,4,2024-01-26 06:42:10,5,1.0,19.87185043478261
2,2024-01-26 06:29:16,4,2024-01-26 06:35:42,1,1.0,13.508449740932644
2,2024-01-26 06:52:49,4,2024-01-26 07:07:13,6,1.0,15.0875625
2,2024-01-26 06:56:29,4,2024-01-26 07:06:03,5,1.0,14.433592891986061
2,2024-01-26 06:55:03,4,2024-01-26 07:03:17,5,4.0,16.18461765182186
1,2024-01-26 06:58:39,4,2024-01-26 07:07:27,12,1.0,18.653713636363637
2,2024-01-26 06:58:21,4,2024-01-26 07:07:02,5,1.0,15.234673474088293
2,2024-01-26 06:40:52,4,2024-01-26 06:51:39,13,1.0,23.19240519319938
2,2024-01-26 06:46:04,4,2024-01-26 06:54:33,1,1.0,15.252369666011788
2,2024-01-26 06:26:36,4,2024-01-26 06:34:55,2,1.0,13.003725210420845
2,2024-01-26 06:55:02,4,2024-01-26 07:04:15,5,1.0,15.505539819168172
2,2024-01-26 06:50:44,4,2024-01-26 06:57:13,3,2.0,20.702152596401024
2,2024-01-26 06:22:04,4,2024-01-26 06:29:43,5,1.0,18.554743529411763
2,2024-01-26 06:43:38,4,2024-01-26 06:52:43,5,1.0,16.68988932110092
1,2024-01-26 06:28:10,4,2024-01-26 06:37:50,10,1.0,14.983510344827586
2,2024-01-26 06:31:48,4,2024-01-26 06:37:58,5,1.0,22.078404972972972
2,2024-01-26 07:03:24,4,2024-01-26 07:09:19,5,1.0,13.872057464788734
2,2024-01-26 07:57:08,4,2024-01-26 08:09:37,2,1.0,7.58044261682243
2,2024-01-26 07:23:29,4,2024-01-26 07:33:37,5,1.0,13.43587144736842
2,2024-01-26 07:47:23,4,2024-01-26 07:59:40,6,1.0,15.40773818181818
2,2024-01-26 07:56:30,4,2024-01-26 08:09:23,11,1.0,10.942679223803363
2,2024-01-26 07:12:37,5,2024-01-26 07:18:25,4,1.0,21.80933172413793
2,2024-01-26 07:31:49,4,2024-01-26 07:46:20,11,1.0,11.04180923076923
2,2024-01-26 07:55:39,3,2024-01-26 08:10:12,12,1.0,10.22013855670103
1,2024-01-26 07:30:12,4,2024-01-26 07:39:17,1,2.0,12.756603302752293
2,2024-01-26 07:31:53,11,2024-01-26 07:36:22,13,2.0,14.430215910780671
1,2024-01-26 07:33:08,4,2024-01-26 07:43:01,5,1.0,13.67803305227656
1,2024-01-26 07:45:11,5,2024-01-26 07:53:37,16,1.0,18.31975968379447
2,2024-01-26 07:09:15,4,2024-01-26 07:16:35,3,1.0,17.380872000000004
2,2024-01-26 07:41:27,4,2024-01-26 08:01:01,15,1.0,20.233269505962518
1,2024-01-26 07:43:12,5,2024-01-26 07:53:31,4,1.0,13.103511470113082
2,2024-01-26 07:49:55,4,2024-01-26 07:55:47,5,1.0,14.48406
2,2024-01-26 07:20:53,2,2024-01-26 07:35:07,3,1.0,11.397293114754097
2,2024-01-26 07:16:40,4,2024-01-26 07:24:57,5,1.0,16.320067605633803
2,2024-01-26 07:39:44,4,2024-01-26 07:55:42,12,1.0,12.337153402922755
2,2024-01-26 08:02:24,5,2024-01-26 08:05:36,4,1.0,14.182308749999999
2,2024-01-26 07:55:14,5,2024-01-26 08:06:46,4,1.0,12.642156416184973
2,2024-01-26 07:06:02,4,2024-01-26 07:14:26,5,1.0,16.093399999999995
2,2024-01-26 07:59:02,4,2024-01-26 08:07:59,5,1.0,15.643863687150835
2,2024-01-26 07:21:49,1,2024-01-26 07:26:14,3,1.0,15.741167094339621
1,2024-01-26 07:30:42,1,2024-01-26 07:40:22,5,1.0,12.98570896551724
2,2024-01-26 07:35:50,4,2024-01-26 07:47:42,12,1.0,15.216400112359551
2,2024-01-26 07:07:44,4,2024-01-26 07:14:22,10,1.0,20.525150351758793
2,2024-01-26 07:33:30,4,2024-01-26 07:50:29,16,1.0,11.655475171736995
2,2024-01-26 07:42:42,4,2024-01-26 07:54:59,5,1.0,10.848305454545454
2,2024-01-26 07:11:03,4,2024-01-26 07:17:38,5,1.0,19.947667443037975
2,2024-01-26 07:35:17,4,2024-01-26 07:46:41,5,1.0,12.027698947368421
2,2024-01-26 07:30:50,4,2024-01-26 07:34:53,2,1.0,15.73576888888889
2,2024-01-26 07:12:22,4,2024-01-26 07:18:28,5,1.0,22.794586229508194
2,2024-01-26 07:31:53,4,2024-01-26 07:41:22,5,1.0,14.458604710017573
2,2024-01-26 07:53:40,5,2024-01-26 08:04:42,2,1.0,35.881961329305135
1,2024-01-26 07:21:55,11,2024-01-26 07:32:12,4,1.0,12.206987358184763
1,2024-01-26 07:48:35,5,2024-01-26 07:55:20,4,1.0,17.166293333333332
2,2024-01-26 07:08:43,4,2024-01-26 07:23:49,11,2.0,12.789456953642384
2,2024-01-26 07:35:37,1,2024-01-26 07:42:05,4,2.0,11.646976082474227
2,2024-01-26 07:23:35,4,2024-01-26 07:35:48,0,1.0,17.151656316507506
2,2024-01-26 07:03:32,4,2024-01-26 07:13:04,1,1.0,11.445446013986013
1,2024-01-26 07:09:22,4,2024-01-26 07:14:32,1,1.0,18.689109677419356
1,2024-01-26 07:26:10,4,2024-01-26 07:37:20,5,1.0,10.376639999999998
1,2024-01-26 07:48:35,4,2024-01-26 07:58:52,13,2.0,22.53597666126418
2,2024-01-26 07:33:40,4,2024-01-26 07:42:19,11,1.0,16.856208554913295
1,2024-01-26 07:05:51,4,2024-01-26 07:18:36,5,1.0,14.389392941176471
1,2024-01-26 07:39:15,4,2024-01-26 07:49:05,5,1.0,8.83773152542373
2,2024-01-26 06:31:59,4,2024-01-26 06:40:51,2,2.0,17.968946616541352
2,2024-01-26 06:58:48,4,2024-01-26 07:04:42,2,2.0,14.729552542372883
2,2024-01-26 07:13:18,4,2024-01-26 07:20:22,5,2.0,20.22302716981132
2,2024-01-26 07:47:40,4,2024-01-26 07:55:50,1,1.0,11.587248
2,2024-01-26 07:33:11,4,2024-01-26 07:42:05,3,1.0,15.080781573033704
2,2024-01-26 07:22:44,4,2024-01-26 07:39:22,13,1.0,13.700353346693387
2,2024-01-26 08:40:18,4,2024-01-26 08:46:20,1,1.0,18.085069392265193
2,2024-01-26 08:20:02,4,2024-01-26 08:35:11,9,1.0,13.95823603960396
2,2024-01-26 08:18:49,1,2024-01-26 08:25:06,4,1.0,12.755193421750663
2,2024-01-26 09:01:28,0,2024-01-26 09:10:35,12,1.0,17.582113053016453
1,2024-01-26 08:07:46,4,2024-01-26 08:16:24,5,1.0,12.303062548262549
1,2024-01-26 08:22:05,5,2024-01-26 08:33:06,11,1.0,13.1474069591528
1,2024-01-26 08:55:59,5,2024-01-26 09:08:53,2,3.0,15.719134883720931
2,2024-01-26 08:46:55,11,2024-01-26 08:54:44,13,4.0,19.147371428571432
1,2024-01-26 08:08:08,5,2024-01-26 08:15:15,4,1.0,9.49774426229508
1,2024-01-26 08:46:05,4,2024-01-26 08:56:29,5,1.0,14.855446153846156
2,2024-01-26 08:48:56,1,2024-01-26 08:55:35,4,1.0,11.471085112781955
2,2024-01-26 08:57:47,4,2024-01-26 09:04:48,5,1.0,18.302897672209028
1,2024-01-26 08:26:58,5,2024-01-26 08:35:31,12,1.0,12.422975438596493
1,2024-01-26 08:47:55,5,2024-01-26 08:52:37,4,1.0,24.653719148936165
2,2024-01-26 08:44:51,4,2024-01-26 08:59:43,0,1.0,13.444844932735425
2,2024-01-26 08:58:00,4,2024-01-26 09:09:23,0,1.0,15.94731057101025
2,2024-01-26 08:11:17,4,2024-01-26 08:24:37,12,1.0,12.4562916
2,2024-01-26 08:14:06,1,2024-01-26 08:37:17,14,1.0,19.617519079798704
2,2024-01-26 08:16:44,4,2024-01-26 08:30:27,9,1.0,13.868091470230862
2,2024-01-26 08:37:25,4,2024-01-26 08:46:07,10,1.0,16.75933379310345
2,2024-01-26 08:00:32,10,2024-01-26 08:11:21,15,1.0,16.961302927580892
2,2024-01-26 08:29:36,11,2024-01-26 08:37:54,4,1.0,14.65856674698795
2,2024-01-26 08:14:35,3,2024-01-26 08:23:12,12,1.0,12.775109013539652
1,2024-01-26 08:04:24,4,2024-01-26 08:17:22,5,1.0,11.170226221079693
2,2024-01-26 08:37:32,4,2024-01-26 08:50:58,5,1.0,9.991485558312654
2,2024-01-26 08:39:43,4,2024-01-26 08:55:14,5,1.0,10.703580322234156
2,2024-01-26 08:42:06,4,2024-01-26 09:01:06,15,1.0,21.954785684210528
2,2024-01-26 08:04:07,4,2024-01-26 08:16:17,11,1.0,11.666612712328767
2,2024-01-26 08:20:38,11,2024-01-26 08:29:54,13,1.0,15.94288618705036
2,2024-01-26 08:40:47,5,2024-01-26 08:49:01,16,1.0,15.950057975708502
2,2024-01-26 08:59:30,4,2024-01-26 09:07:43,10,1.0,12.926950101419878
2,2024-01-26 08:18:06,5,2024-01-26 08:21:05,12,1.0,21.36196558659218
1,2024-01-26 08:12:37,4,2024-01-26 08:23:21,12,1.0,13.494465838509319
1,2024-01-26 08:45:36,4,2024-01-26 09:04:22,15,1.0,16.46500603907638
2,2024-01-26 08:16:23,4,2024-01-26 08:20:57,1,1.0,9.092183649635036
2,2024-01-26 08:43:26,4,2024-01-26 08:53:18,11,1.0,14.679790540540541
1,2024-01-26 08:12:58,3,2024-01-26 08:20:07,13,1.0,14.855446153846154
2,2024-01-26 08:05:27,4,2024-01-26 08:21:09,9,2.0,12.177681019108281
2,2024-01-26 08:29:52,3,2024-01-26 08:35:01,12,2.0,10.499771650485439
2,2024-01-26 08:37:58,4,2024-01-26 08:45:58,2,1.0,12.552852000000001
2,2024-01-26 07:57:09,4,2024-01-26 08:06:05,5,1.0,14.592150000000002
2,2024-01-26 08:07:37,4,2024-01-26 08:18:08,1,1.0,9.640737242472266
1,2024-01-26 08:32:58,4,2024-01-26 08:45:53,5,1.0,10.465901419354836
2,2024-01-26 08:20:27,1,2024-01-26 08:27:05,2,1.0,13.53786512562814
2,2024-01-26 07:36:05,4,2024-01-26 07:51:12,8,2.0,32.89654200661521
2,2024-01-26 08:13:04,4,2024-01-26 08:18:49,2,2.0,15.449664
2,2024-01-26 08:38:06,4,2024-01-26 08:46:28,3,1.0,13.96471123505976
2,2024-01-26 08:56:41,5,2024-01-26 09:06:52,1,1.0,15.361163469721768
2,2024-01-26 08:44:06,11,2024-01-26 08:56:01,4,1.0,11.911366825174825
2,2024-01-26 09:08:11,4,2024-01-26 09:16:58,1,1.0,9.124682960151802
2,2024-01-26 09:41:01,4,2024-01-26 09:48:01,1,1.0,15.587607428571427
2,2024-01-26 09:05:05,4,2024-01-26 09:13:43,1,1.0,8.83583583011583
2,2024-01-26 09:49:24,4,2024-01-26 10:05:47,6,1.0,14.204103601220753
2,2024-01-26 09:45:36,4,2024-01-26 10:11:49,15,1.0,16.27960462809917
